Unnamed: 0,SubjNum,Movie,Sec
3,21,KJep2,44.514061254000005
4,21,KJep2,67.57817268199994
5,21,KJep2,124.38843877099998
6,21,KJep2,165.2665907280001
7,21,KJep2,191.89736146200005
8,21,KJep2,235.776298791
9,21,KJep2,236.64287590299992
10,21,KJep2,331.19212691000007
11,21,KJep2,333.809576162
12,21,KJep2,344.04154532300004
13,21,KJep2,346.0742558070001
14,21,KJep2,376.58759546500005
15,21,KJep2,402.53451852700005
16,21,KJep2,445.6462392170001
17,21,KJep2,473.009826445
18,21,KJep2,496.2738273720002
19,21,KJep2,556.7512586419999
20,21,KJep2,809.8078319089999
21,21,KJep2,812.3583201380002
22,21,KJep2,829.7401143339999
23,21,KJep2,830.323263477
24,21,KJep2,880.7004695019999
25,21,KJep2,884.7330101560001
26,21,KJep2,898.3312172889999
27,21,KJep2,900.6817141400003
28,21,KJep2,903.9476149310001
29,21,KJep2,969.1401268460002
30,21,KJep2,984.888484222
31,21,KJep2,1108.596225822
32,21,KJep2,1153.674822845
0,24,KJep2,101.31182363400013
1,24,KJep2,125.32557822100011
2,24,KJep2,151.8230359050001
3,24,KJep2,236.33806280099998
4,24,KJep2,299.6813399950001
5,24,KJep2,418.06731966100006
6,24,KJep2,498.18678609499983
7,24,KJep2,607.124050978
8,24,KJep2,612.973666572
9,24,KJep2,704.8133085410001
10,24,KJep2,814.3143694130002
11,24,KJep2,890.1217878250003
12,24,KJep2,919.4351377320003
13,24,KJep2,972.6171583930001
14,24,KJep2,994.4970027309997
15,24,KJep2,1108.6682657509998
16,24,KJep2,1246.019766494
0,22,KJep2,124.36478277699983
1,22,KJep2,293.96133703100014
2,22,KJep2,311.97624284900013
3,22,KJep2,370.26969068099993
4,22,KJep2,414.16494722800013
5,22,KJep2,477.307973335
6,22,KJep2,495.7733702960002
7,22,KJep2,573.9812104950001
8,22,KJep2,597.295532291
9,22,KJep2,610.826587625
10,22,KJep2,674.2861862280001
11,22,KJep2,694.9504981819999
12,22,KJep2,759.4383264969998
13,22,KJep2,812.2327134029999
14,22,KJep2,886.4751861869998
15,22,KJep2,907.6229249750003
16,22,KJep2,965.79962315
17,22,KJep2,986.0307411379996
18,22,KJep2,1021.6020454580001
19,22,KJep2,1105.025754111
20,22,KJep2,1170.8521953100005
21,22,KJep2,1246.0112322200002
0,23,KJep2,3.998230344000035
1,23,KJep2,66.72580294500004
2,23,KJep2,118.26930277200006
3,23,KJep2,191.878002201
4,23,KJep2,203.91008823899998
5,23,KJep2,241.022510856
6,23,KJep2,259.3034657030001
7,23,KJep2,316.74161886400003
8,23,KJep2,375.01889985999986
9,23,KJep2,382.61826962100014
10,23,KJep2,382.651540908
11,23,KJep2,439.744610811
12,23,KJep2,491.54005678
13,23,KJep2,498.188544889
14,23,KJep2,525.8685340879999
15,23,KJep2,591.735343823
16,23,KJep2,601.7168677919999
17,23,KJep2,615.032502971
18,23,KJep2,673.143162331
19,23,KJep2,688.2746071160001
20,23,KJep2,733.4197407019998
21,23,KJep2,810.760366537
22,23,KJep2,816.8927204539999
23,23,KJep2,866.0042075490001
24,23,KJep2,874.1858385260001
25,23,KJep2,918.1146992190003
26,23,KJep2,955.160618895
27,23,KJep2,972.7581198610001
28,23,KJep2,1025.819790217
29,23,KJep2,1085.969425232
30,23,KJep2,1122.0141581460002
31,23,KJep2,1151.961562612
32,23,KJep2,1164.2936912210002
33,23,KJep2,1187.707162013
34,23,KJep2,1199.140284558
35,23,KJep2,1203.7726526790002
36,23,KJep2,1210.50571321
37,23,KJep2,1220.6703825610002
38,23,KJep2,1262.6660721960002
39,23,KJep2,1277.014224776
0,27,KJep2,24.68507793799995
1,27,KJep2,52.883702140999965
2,27,KJep2,65.31417868099993
3,27,KJep2,106.07616327699999
4,27,KJep2,130.756792322
5,27,KJep2,144.555785098
6,27,KJep2,147.938340681
7,27,KJep2,190.88259256899997
8,27,KJep2,234.38406951699997
9,27,KJep2,254.515463028
10,27,KJep2,283.0455154099999
11,27,KJep2,296.110656503
12,27,KJep2,302.70998496099986
13,27,KJep2,314.82553632599985
14,27,KJep2,337.80634223099986
15,27,KJep2,363.436407917
16,27,KJep2,369.586065631
17,27,KJep2,383.217173984
18,27,KJep2,417.446852192
19,27,KJep2,441.6615589039999
20,27,KJep2,463.9256814869999
21,27,KJep2,482.423523071
22,27,KJep2,488.3558157240002
23,27,KJep2,497.1206895110002
24,27,KJep2,518.0691471810002
25,27,KJep2,526.668220648
26,27,KJep2,565.046457638
27,27,KJep2,578.795009228
28,27,KJep2,597.5933538020001
29,27,KJep2,612.0920536010001
30,27,KJep2,669.9688205110001
31,27,KJep2,681.0167292990002
32,27,KJep2,700.3653277860001
33,27,KJep2,731.6943782850002
34,27,KJep2,752.0684928990001
35,27,KJep2,784.6307287460002
36,27,KJep2,801.0785049760001
37,27,KJep2,813.578938491
38,27,KJep2,840.0915423010001
39,27,KJep2,861.5896846580002
40,27,KJep2,875.2377281490001
41,27,KJep2,887.7367986300002
42,27,KJep2,909.966684231
43,27,KJep2,911.9005230260002
44,27,KJep2,924.915400949
45,27,KJep2,941.5966152939999
46,27,KJep2,955.111913227
47,27,KJep2,967.1607084040003
48,27,KJep2,993.1914686050003
49,27,KJep2,1019.136169963
50,27,KJep2,1048.165798511
51,27,KJep2,1109.1429147860001
52,27,KJep2,1140.422949342
53,27,KJep2,1151.1710864
54,27,KJep2,1155.704053833
55,27,KJep2,1166.269861768
56,27,KJep2,1177.885572167
57,27,KJep2,1186.166884025
58,27,KJep2,1198.998958391
59,27,KJep2,1200.148750042
60,27,KJep2,1201.398936072
61,27,KJep2,1205.164610765
62,27,KJep2,1224.4123426
63,27,KJep2,1241.194790095
64,27,KJep2,1247.0939932160002
65,27,KJep2,1255.9098064539999
66,27,KJep2,1267.008318705
67,27,KJep2,1270.474778151
68,27,KJep2,1277.857104621
0,28,KJep2,33.37955923499999
1,28,KJep2,66.97574331699997
2,28,KJep2,86.15660270400002
3,28,KJep2,101.37170516300007
4,28,KJep2,124.91969573600004
5,28,KJep2,125.136357822
6,28,KJep2,149.39989700799998
7,28,KJep2,192.178137757
8,28,KJep2,294.433957961
9,28,KJep2,318.7061694100001
10,28,KJep2,381.166021703
11,28,KJep2,422.81125887200005
12,28,KJep2,499.76928013800006
13,28,KJep2,537.1486471390001
14,28,KJep2,599.2377278580003
15,28,KJep2,614.0861538620003
16,28,KJep2,686.7946221950001
17,28,KJep2,701.4763751510002
18,28,KJep2,737.038989248
19,28,KJep2,816.1918080620002
20,28,KJep2,864.0369929190001
21,28,KJep2,871.0855725560001
22,28,KJep2,888.2170823060001
23,28,KJep2,917.1473013410001
24,28,KJep2,967.2418713460003
25,28,KJep2,1019.1860967910001
26,28,KJep2,1118.382343093
27,28,KJep2,1145.012558991
28,28,KJep2,1222.254781326
29,28,KJep2,1267.4832577739999
0,29,KJep2,7.048377334000065
1,29,KJep2,41.44523067700004
2,29,KJep2,116.27671551200001
3,29,KJep2,124.08357463200001
4,29,KJep2,149.08868043400003
5,29,KJep2,204.38690219900002
6,29,KJep2,259.35197268799993
7,29,KJep2,263.621733988
8,29,KJep2,294.16573137899985
9,29,KJep2,369.64769403300005
10,29,KJep2,413.11885636799985
11,29,KJep2,476.8584719
12,29,KJep2,507.15128790600016
13,29,KJep2,528.069861809
14,29,KJep2,610.20761219
15,29,KJep2,612.359622167
16,29,KJep2,672.794619688
17,29,KJep2,693.696624338
18,29,KJep2,717.0354297430002
19,29,KJep2,757.8205770740001
20,29,KJep2,813.1857937330002
21,29,KJep2,887.6176831480002
22,29,KJep2,908.852769188
23,29,KJep2,943.9496552769999
24,29,KJep2,970.4405749660001
25,29,KJep2,987.205761627
26,29,KJep2,1017.715969548
27,29,KJep2,1018.232798947
28,29,KJep2,1104.1402107019999
29,29,KJep2,1144.7762256570002
30,29,KJep2,1156.568831535
31,29,KJep2,1203.6605236760001
32,29,KJep2,1244.945936561
0,31,KJep2,6.4483356529999565
1,31,KJep2,27.115336804999966
2,31,KJep2,41.044942575999926
3,31,KJep2,66.59952633199998
4,31,KJep2,83.89865017299995
5,31,KJep2,98.11110519499994
6,31,KJep2,132.69110686700006
7,31,KJep2,150.856538033
8,31,KJep2,193.22682737699998
9,31,KJep2,234.12967982900003
10,31,KJep2,294.7322835180001
11,31,KJep2,368.663301139
12,31,KJep2,388.68059391099996
13,31,KJep2,396.7377350029999
14,31,KJep2,416.254171115
15,31,KJep2,445.56332563799987
16,31,KJep2,495.98829157999984
17,31,KJep2,526.948255802
18,31,KJep2,663.3007355069999
19,31,KJep2,675.4777631679999
20,31,KJep2,691.658583508
21,31,KJep2,730.5256549219998
22,31,KJep2,778.242726017
23,31,KJep2,812.7724952370003
24,31,KJep2,865.468109366
25,31,KJep2,876.477714187
26,31,KJep2,887.6208151580001
27,31,KJep2,971.560250142
28,31,KJep2,987.457709022
29,31,KJep2,1026.634213669
30,31,KJep2,1103.4003999630002
31,31,KJep2,1110.039613426
32,31,KJep2,1158.115129211
33,31,KJep2,1217.1994815110002
34,31,KJep2,1249.3944538760002
0,30,KJep2,124.6930020100001
1,30,KJep2,294.05318170300006
2,30,KJep2,412.52258464300013
3,30,KJep2,496.446816441
4,30,KJep2,597.1004113410003
5,30,KJep2,675.242048589
6,30,KJep2,812.0738426930001
7,30,KJep2,885.7997655209999
8,30,KJep2,989.587208023
9,30,KJep2,1108.468707637
10,30,KJep2,1245.5869448269998
0,32,KJep2,36.52914799100006
1,32,KJep2,63.94215293800005
2,32,KJep2,87.47179182700006
3,32,KJep2,97.289020863
4,32,KJep2,172.74684451300004
5,32,KJep2,235.72239074400002
6,32,KJep2,252.137390704
7,32,KJep2,315.805764864
8,32,KJep2,370.78350609000006
9,32,KJep2,497.95270604
10,32,KJep2,529.532142082
11,32,KJep2,548.3802921480001
12,32,KJep2,592.318673253
13,32,KJep2,610.6159467320001
14,32,KJep2,614.8994411540002
15,32,KJep2,650.9451339270001
16,32,KJep2,666.9764328450002
17,32,KJep2,670.7260104510001
18,32,KJep2,682.6586361720001
19,32,KJep2,729.4537025320001
20,32,KJep2,830.988746992
21,32,KJep2,864.7018213089999
22,32,KJep2,887.0658779339999
23,32,KJep2,950.2251906380001
24,32,KJep2,1009.202320287
25,32,KJep2,1073.121443585
26,32,KJep2,1164.194020178
27,32,KJep2,1185.925772802
28,32,KJep2,1199.0906772990002
29,32,KJep2,1203.607313161
30,32,KJep2,1214.888805197
31,32,KJep2,1220.671030492
32,32,KJep2,1246.552085471
0,26,KJep2,3.3925727910000205
1,26,KJep2,39.55561178800008
2,26,KJep2,66.703603929
3,26,KJep2,90.98283480500004
4,26,KJep2,100.83214028500004
5,26,KJep2,147.94354700500003
6,26,KJep2,177.707124364
7,26,KJep2,192.221998988
8,26,KJep2,235.8752436230001
9,26,KJep2,261.5220859460001
10,26,KJep2,331.430931882
11,26,KJep2,337.93007327499987
12,26,KJep2,361.910611207
13,26,KJep2,371.5930538630002
14,26,KJep2,416.42136210799987
15,26,KJep2,466.7570658920001
16,26,KJep2,497.43632229800005
17,26,KJep2,528.666437201
18,26,KJep2,589.0767632210002
19,26,KJep2,600.726158379
20,26,KJep2,614.3402692050001
21,26,KJep2,666.9518640360002
22,26,KJep2,678.8499861270003
23,26,KJep2,702.8139177910002
24,26,KJep2,762.5686945960001
25,26,KJep2,813.7965647410001
26,26,KJep2,865.791260624
27,26,KJep2,889.205011714
28,26,KJep2,919.1513238780001
29,26,KJep2,966.688381599
30,26,KJep2,994.984991493
31,26,KJep2,1013.6653697410001
32,26,KJep2,1020.198565682
33,26,KJep2,1067.9764178740002
34,26,KJep2,1100.7895875289998
35,26,KJep2,1108.054694093
36,26,KJep2,1170.998516818
37,26,KJep2,1198.811486354
38,26,KJep2,1216.35986214
39,26,KJep2,1235.090341408
40,26,KJep2,1245.923276729
41,26,KJep2,1279.352928699
0,34,KJep2,74.22354707299995
1,34,KJep2,90.90490114
2,34,KJep2,100.59637107799995
3,34,KJep2,124.7343575189999
4,34,KJep2,146.553051557
5,34,KJep2,191.94253144599998
6,34,KJep2,298.53333929099995
7,34,KJep2,315.497928089
8,34,KJep2,369.761713378
9,34,KJep2,415.801956412
10,34,KJep2,477.3497233170001
11,34,KJep2,497.367815133
12,34,KJep2,530.8303587560001
13,34,KJep2,597.9218869620001
14,34,KJep2,613.2866938050001
15,34,KJep2,673.9544360030003
16,34,KJep2,704.5314450860001
17,34,KJep2,729.06476473
18,34,KJep2,758.7238677320001
19,34,KJep2,813.8551093460001
20,34,KJep2,866.3166531680001
21,34,KJep2,875.4919948969999
22,34,KJep2,888.403266731
23,34,KJep2,907.9026386789999
24,34,KJep2,966.435949145
25,34,KJep2,987.1209772860002
26,34,KJep2,1031.9929703139999
27,34,KJep2,1107.45853904
28,34,KJep2,1147.5269182240002
29,34,KJep2,1156.767629847
30,34,KJep2,1204.77638302
31,34,KJep2,1217.787626106
32,34,KJep2,1246.295603692
33,34,KJep2,1281.7601024310002
0,36,KJep2,39.438086440000006
1,36,KJep2,124.84520569300005
2,36,KJep2,191.453911386
3,36,KJep2,235.42971860299983
4,36,KJep2,293.8403922339998
5,36,KJep2,368.1980082149999
6,36,KJep2,405.7603066939998
7,36,KJep2,478.13583104699995
8,36,KJep2,588.6706144670003
9,36,KJep2,610.885114573
10,36,KJep2,674.8443606669999
11,36,KJep2,695.0755619270001
12,36,KJep2,756.5109983030002
13,36,KJep2,811.3547168580002
14,36,KJep2,912.242871587
15,36,KJep2,964.9208576120003
16,36,KJep2,987.9342963160002
17,36,KJep2,1018.193001582
18,36,KJep2,1106.049856716
19,36,KJep2,1161.110683074
20,36,KJep2,1244.4504934939998
21,36,KJep2,1275.397564964
0,35,KJep2,7.776371688999916
1,35,KJep2,144.394383694
2,35,KJep2,294.8420679649998
3,35,KJep2,417.51174754199997
4,35,KJep2,496.95376356300005
5,35,KJep2,613.8428570269997
6,35,KJep2,676.7694888789998
7,35,KJep2,701.44993011
8,35,KJep2,812.5984280129999
9,35,KJep2,899.005268894
10,35,KJep2,970.729818798
11,35,KJep2,991.31136982
12,35,KJep2,1108.908756555
13,35,KJep2,1249.392832947
0,38,KJep2,25.28274663799999
1,38,KJep2,40.92905022000002
2,38,KJep2,67.01817571100003
3,38,KJep2,83.49993193699999
4,38,KJep2,96.37788103700001
5,38,KJep2,123.55067384299996
6,38,KJep2,146.10358157000005
7,38,KJep2,165.337651805
8,38,KJep2,192.21099476900002
9,38,KJep2,225.47328586500004
10,38,KJep2,233.51359176900002
11,38,KJep2,276.017316363
12,38,KJep2,294.51662776100005
13,38,KJep2,314.873893296
14,38,KJep2,334.64118315900004
