,index,dissimvalues,pairtype,subjnum,age
706,within,0.6620475603442499,within,sub-3000,adult
707,boundary,0.6683141158247283,unique,sub-3000,adult
708,within,0.34467289162791004,within,sub-3000,adult
709,boundary,0.5289262181011176,shared,sub-3000,adult
710,within,0.5193317318906331,within,sub-3000,adult
711,boundary,0.8917441408583656,shared,sub-3000,adult
712,within,0.6141619764684207,within,sub-3000,adult
713,boundary,0.716100178256557,unique,sub-3000,adult
714,within,0.9433679415929991,within,sub-3000,adult
715,boundary,0.8492885342085994,unique,sub-3000,adult
716,within,0.6653926569319564,within,sub-3000,adult
717,boundary,0.49589880841932166,shared,sub-3000,adult
718,within,0.8423815002624145,within,sub-3000,adult
719,boundary,0.2795845521835133,unique,sub-3000,adult
