,index,dissimvalues,pairtype,subjnum,age
588,within,0.9881120684829114,within,sub-1050,adult
589,boundary,0.3592907109655077,shared,sub-1050,adult
590,within,0.2928126827511529,within,sub-1050,adult
591,boundary,0.47446607450864553,shared,sub-1050,adult
592,within,0.6342193091103341,within,sub-1050,adult
593,boundary,0.5995441445305116,unique,sub-1050,adult
594,within,0.7078185177884788,within,sub-1050,adult
595,boundary,0.9870127781608466,unique,sub-1050,adult
596,within,0.9237754663115352,within,sub-1050,adult
597,boundary,0.7353665497795323,shared,sub-1050,adult
598,within,0.22398011719871902,within,sub-1050,adult
599,boundary,0.6495908892603703,unique,sub-1050,adult
600,within,0.5598485741180972,within,sub-1052,adult
601,boundary,0.5220360140335079,unique,sub-1052,adult
602,within,0.41077806317375964,within,sub-1052,adult
603,boundary,0.8587002062806834,shared,sub-1052,adult
604,within,1.2925476050592604,within,sub-1052,adult
605,boundary,0.663630094534712,unique,sub-1052,adult
606,within,1.0854779847360179,within,sub-1052,adult
607,boundary,0.18657265158450087,unique,sub-1052,adult
608,within,1.4420055980264812,within,sub-1052,adult
609,boundary,0.5445160556098075,shared,sub-1052,adult
610,within,0.7737104924891072,within,sub-1052,adult
611,boundary,0.7686097502437956,shared,sub-1052,adult
612,within,0.8224011620861889,within,sub-1052,adult
613,boundary,0.7923214276837705,unique,sub-1052,adult
614,within,0.5525964043997529,within,sub-1052,adult
615,boundary,1.0882664560976487,unique,sub-1052,adult
616,within,0.8275920233380675,within,sub-1052,adult
617,boundary,0.8878601794993809,shared,sub-1052,adult
618,within,0.4708487286674313,within,sub-1052,adult
619,boundary,0.3532625535254219,unique,sub-1052,adult
620,within,0.7175189789516413,within,sub-1053,adult
621,boundary,0.37413017844564067,unique,sub-1053,adult
622,within,0.9649176465743213,within,sub-1053,adult
623,boundary,0.6519450939224936,shared,sub-1053,adult
624,within,0.3588592164337222,within,sub-1053,adult
625,boundary,0.6176277765771199,unique,sub-1053,adult
626,within,0.7573467429673044,within,sub-1053,adult
627,boundary,0.5970666589671013,unique,sub-1053,adult
628,within,0.17169145547580766,within,sub-1053,adult
629,boundary,0.5872350980050807,shared,sub-1053,adult
630,within,0.24566400298594637,within,sub-1053,adult
631,boundary,0.5486904284478312,shared,sub-1053,adult
632,within,0.5082144996647746,within,sub-1053,adult
633,boundary,0.9177209379519545,unique,sub-1053,adult
634,within,0.4591376722637409,within,sub-1053,adult
635,boundary,1.495779788234145,unique,sub-1053,adult
636,within,0.978745533284564,within,sub-1053,adult
637,boundary,0.7804698639544771,shared,sub-1053,adult
638,within,0.40704616726870124,within,sub-1053,adult
639,boundary,0.8870731808128158,unique,sub-1053,adult
640,within,0.7589847054362893,within,sub-1054,adult
641,boundary,0.767287001766037,unique,sub-1054,adult
642,within,0.40249698850520943,within,sub-1054,adult
643,boundary,1.2239444711621918,shared,sub-1054,adult
644,within,0.9687278372493203,within,sub-1054,adult
645,boundary,0.7712059860328683,unique,sub-1054,adult
646,within,0.44765677704641427,within,sub-1054,adult
647,boundary,0.48717119688106736,unique,sub-1054,adult
648,within,0.8679140097524255,within,sub-1054,adult
649,boundary,0.7115842796686626,shared,sub-1054,adult
650,within,0.41382658922769755,within,sub-1054,adult
651,boundary,0.6763625732538872,shared,sub-1054,adult
652,within,0.7045092773480305,within,sub-1054,adult
653,boundary,0.5377448434004788,unique,sub-1054,adult
654,within,1.0405909736642835,within,sub-1054,adult
655,boundary,0.4929305431302401,unique,sub-1054,adult
656,within,0.44928445305370945,within,sub-1054,adult
657,boundary,0.6315120639383276,shared,sub-1054,adult
658,within,0.4039658181419836,within,sub-1054,adult
659,boundary,0.3806924298064108,unique,sub-1054,adult
660,within,0.8474743095151351,within,sub-1056,adult
661,boundary,1.1782459267997933,unique,sub-1056,adult
662,within,1.4817453875342572,within,sub-1056,adult
663,boundary,0.4806675439424205,shared,sub-1056,adult
664,within,0.8486127859611278,within,sub-1056,adult
665,boundary,0.6766430157480049,unique,sub-1056,adult
666,within,0.6061700668546497,within,sub-1056,adult
667,boundary,0.5395995468848986,unique,sub-1056,adult
668,within,0.5105801383603479,within,sub-1056,adult
669,boundary,0.4611176918758825,shared,sub-1056,adult
670,within,1.0764426150965256,within,sub-1056,adult
671,boundary,0.8370568059131595,shared,sub-1056,adult
672,within,0.6022467776502978,within,sub-1056,adult
673,boundary,0.4940803263958976,unique,sub-1056,adult
674,within,0.811364070062925,within,sub-1056,adult
675,boundary,0.6496692882193285,unique,sub-1056,adult
676,within,1.3766206188323427,within,sub-1056,adult
677,boundary,0.7712622294644712,shared,sub-1056,adult
678,within,0.37286916556192173,within,sub-1056,adult
679,boundary,1.407579400876697,unique,sub-1056,adult
680,within,0.5761070055178883,within,sub-1058,adult
681,boundary,0.6808154858419467,unique,sub-1058,adult
682,within,0.33558495501360297,within,sub-1058,adult
683,boundary,1.0244540373342441,shared,sub-1058,adult
684,within,1.0037037728119302,within,sub-1058,adult
685,boundary,0.4494588815835945,unique,sub-1058,adult
686,within,0.6284510620507012,within,sub-1058,adult
687,boundary,0.2036797131289314,unique,sub-1058,adult
688,within,0.2591638592499397,within,sub-1058,adult
689,boundary,0.48941130281297673,shared,sub-1058,adult
690,within,0.5295868508603089,within,sub-1058,adult
691,boundary,0.48122143601440204,shared,sub-1058,adult
692,within,1.2182288635119483,within,sub-1058,adult
693,boundary,0.7501436035299887,unique,sub-1058,adult
694,within,0.4040265378418054,within,sub-1058,adult
695,boundary,0.9999873416705373,unique,sub-1058,adult
696,within,0.568513978993058,within,sub-1058,adult
697,boundary,0.7716164509120672,shared,sub-1058,adult
698,within,0.8584824455138242,within,sub-1058,adult
699,boundary,0.5524265854621189,unique,sub-1058,adult
700,within,0.40643856064072204,within,sub-3000,adult
701,boundary,0.6860980193937342,unique,sub-3000,adult
702,within,0.41884098764475475,within,sub-3000,adult
703,boundary,0.33663164147375957,shared,sub-3000,adult
704,within,0.8493619442490572,within,sub-3000,adult
705,boundary,0.6760882214810289,unique,sub-3000,adult
706,within,1.041779414443244,within,sub-3000,adult
707,boundary,0.8283408652653148,unique,sub-3000,adult
708,within,0.7722122755247149,within,sub-3000,adult
709,boundary,0.5339133143551379,shared,sub-3000,adult
710,within,0.8000340772331961,within,sub-3000,adult
711,boundary,1.2235957950696907,shared,sub-3000,adult
712,within,0.8779410638148175,within,sub-3000,adult
713,boundary,0.580663411956307,unique,sub-3000,adult
714,within,0.8089130306990623,within,sub-3000,adult
715,boundary,0.8044981392164485,unique,sub-3000,adult
716,within,0.48268572027736045,within,sub-3000,adult
717,boundary,0.3309893533970858,shared,sub-3000,adult
718,within,1.0608808929687605,within,sub-3000,adult
719,boundary,0.7893147636909543,unique,sub-3000,adult
