,index,dissimvalues,pairtype,subjnum,age
636,within,0.5046009485693379,within,sub-1053,adult
637,boundary,0.8934777096625998,shared,sub-1053,adult
638,within,0.5746118700599789,within,sub-1053,adult
639,boundary,0.5620639808759711,unique,sub-1053,adult
640,within,0.9706457615828543,within,sub-1054,adult
641,boundary,0.3456002771209836,unique,sub-1054,adult
642,within,0.623997149267736,within,sub-1054,adult
643,boundary,1.0554842481571498,shared,sub-1054,adult
644,within,0.8284610867798256,within,sub-1054,adult
645,boundary,0.5784969939641329,unique,sub-1054,adult
646,within,0.9429883363390599,within,sub-1054,adult
647,boundary,0.8822269682010017,unique,sub-1054,adult
648,within,0.6485186226767767,within,sub-1054,adult
649,boundary,0.6424289336696414,shared,sub-1054,adult
650,within,0.7426003888450904,within,sub-1054,adult
651,boundary,1.0337390681104177,shared,sub-1054,adult
652,within,0.7423525513820008,within,sub-1054,adult
653,boundary,1.1872007035133292,unique,sub-1054,adult
654,within,0.3831443949093942,within,sub-1054,adult
655,boundary,0.441755052405438,unique,sub-1054,adult
656,within,1.1020140770501994,within,sub-1054,adult
657,boundary,0.3780610400563571,shared,sub-1054,adult
658,within,0.5531981779883948,within,sub-1054,adult
659,boundary,0.5458081915907773,unique,sub-1054,adult
660,within,1.0442530204579445,within,sub-1056,adult
661,boundary,0.8203051501201875,unique,sub-1056,adult
662,within,0.7096705281089377,within,sub-1056,adult
663,boundary,0.6596628806361596,shared,sub-1056,adult
664,within,0.6533544096471908,within,sub-1056,adult
665,boundary,0.33704883946769415,unique,sub-1056,adult
666,within,1.2374552594902088,within,sub-1056,adult
667,boundary,0.7116532860107944,unique,sub-1056,adult
668,within,0.8295549192981614,within,sub-1056,adult
669,boundary,0.8400079250968719,shared,sub-1056,adult
670,within,1.2186033189766563,within,sub-1056,adult
671,boundary,1.1198171812581492,shared,sub-1056,adult
672,within,1.0394448181258857,within,sub-1056,adult
673,boundary,1.33552636739362,unique,sub-1056,adult
674,within,0.4186195183799437,within,sub-1056,adult
675,boundary,1.496668294324024,unique,sub-1056,adult
676,within,0.509784236153606,within,sub-1056,adult
677,boundary,0.8019091069831722,shared,sub-1056,adult
678,within,0.6577409010461678,within,sub-1056,adult
679,boundary,0.7434072231110096,unique,sub-1056,adult
680,within,1.1581843101561384,within,sub-1058,adult
681,boundary,0.676215188642518,unique,sub-1058,adult
682,within,1.2232948988015442,within,sub-1058,adult
683,boundary,0.48463953656241854,shared,sub-1058,adult
684,within,1.007595060150636,within,sub-1058,adult
685,boundary,0.7360731694035957,unique,sub-1058,adult
686,within,0.9289423316491892,within,sub-1058,adult
687,boundary,0.89023154227179,unique,sub-1058,adult
688,within,0.5871897672317703,within,sub-1058,adult
689,boundary,1.3967603420775612,shared,sub-1058,adult
690,within,0.6197033338966011,within,sub-1058,adult
691,boundary,0.7528759893849996,shared,sub-1058,adult
692,within,0.9981948205100513,within,sub-1058,adult
693,boundary,0.827701299328496,unique,sub-1058,adult
694,within,0.736176088206645,within,sub-1058,adult
695,boundary,1.020501467370937,unique,sub-1058,adult
696,within,0.47282740658794864,within,sub-1058,adult
697,boundary,1.1468289141995953,shared,sub-1058,adult
698,within,0.5500950761084149,within,sub-1058,adult
699,boundary,0.8618664999839193,unique,sub-1058,adult
700,within,0.6438671040560644,within,sub-3000,adult
701,boundary,0.46445085042964007,unique,sub-3000,adult
702,within,0.341961259547771,within,sub-3000,adult
703,boundary,0.8514476202482807,shared,sub-3000,adult
704,within,0.43054412351097593,within,sub-3000,adult
705,boundary,0.5723083060936096,unique,sub-3000,adult
706,within,0.6685018126026199,within,sub-3000,adult
707,boundary,0.9602633568621497,unique,sub-3000,adult
708,within,0.8906987157280969,within,sub-3000,adult
709,boundary,0.6823296322594103,shared,sub-3000,adult
710,within,0.90857236981792,within,sub-3000,adult
711,boundary,0.9663729266013363,shared,sub-3000,adult
712,within,0.5359597875504301,within,sub-3000,adult
713,boundary,1.372439825186928,unique,sub-3000,adult
714,within,0.9231852246236687,within,sub-3000,adult
715,boundary,0.4251553086677242,unique,sub-3000,adult
716,within,0.714920133434556,within,sub-3000,adult
717,boundary,0.6131725027262336,shared,sub-3000,adult
718,within,0.5309949894080007,within,sub-3000,adult
719,boundary,0.5013561459178679,unique,sub-3000,adult
