,index,dissimvalues,pairtype,subjnum,age
246,within,0.3171064567541886,within,sub-1023,kid
247,boundary,0.9062542689591739,unique,sub-1023,kid
248,within,0.791006701992032,within,sub-1023,kid
249,boundary,0.20119597365304098,unique,sub-1023,kid
250,within,0.40039824614097363,within,sub-1023,kid
251,boundary,0.3818776047926363,shared,sub-1023,kid
252,within,0.552921311892244,within,sub-1023,kid
253,boundary,0.45600138351273956,unique,sub-1023,kid
254,within,0.2790329767691121,within,sub-1023,kid
255,boundary,0.5802055909755433,shared,sub-1023,kid
256,within,0.8421591728258361,within,sub-1023,kid
257,boundary,0.44253167268614246,unique,sub-1023,kid
258,within,1.7118392603406765,within,sub-1023,kid
259,boundary,0.9568326574015118,shared,sub-1023,kid
260,within,0.9631428260825381,within,sub-1024,kid
261,boundary,0.687561849111392,unique,sub-1024,kid
262,within,0.6667915362728969,within,sub-1024,kid
263,boundary,0.887743608040576,unique,sub-1024,kid
264,within,0.6561554411172877,within,sub-1024,kid
265,boundary,0.7795384220763879,shared,sub-1024,kid
266,within,0.37690919794232136,within,sub-1024,kid
267,boundary,0.41897073886350955,unique,sub-1024,kid
268,within,1.0895526039758896,within,sub-1024,kid
269,boundary,1.1204901564643124,unique,sub-1024,kid
270,within,0.637142017473232,within,sub-1024,kid
271,boundary,0.9342740943405965,shared,sub-1024,kid
272,within,0.962236456975491,within,sub-1024,kid
273,boundary,0.796449508530428,unique,sub-1024,kid
274,within,0.8591192272122657,within,sub-1024,kid
275,boundary,1.6772147428383462,shared,sub-1024,kid
276,within,0.11939962650010794,within,sub-1024,kid
277,boundary,0.5528480676780491,unique,sub-1024,kid
278,within,0.41367039236618264,within,sub-1024,kid
279,boundary,0.578020071969783,shared,sub-1024,kid
280,within,0.18631940203664432,within,sub-1025,kid
281,boundary,0.6454098008123177,unique,sub-1025,kid
282,within,0.9057537429004077,within,sub-1025,kid
283,boundary,1.015181891446157,unique,sub-1025,kid
284,within,0.11872578900713715,within,sub-1025,kid
285,boundary,1.28362433441717,shared,sub-1025,kid
286,within,0.8790449663852989,within,sub-1025,kid
287,boundary,0.8728184664715474,unique,sub-1025,kid
288,within,1.212246354927325,within,sub-1025,kid
289,boundary,0.5148081181127578,unique,sub-1025,kid
290,within,0.9851419929390137,within,sub-1025,kid
291,boundary,0.2683812076427309,shared,sub-1025,kid
292,within,1.4985054509626456,within,sub-1025,kid
293,boundary,1.0574583872306333,unique,sub-1025,kid
294,within,0.5938369410413333,within,sub-1025,kid
295,boundary,1.333131073433956,shared,sub-1025,kid
296,within,1.1830977224108583,within,sub-1025,kid
297,boundary,0.7117386561848622,unique,sub-1025,kid
298,within,0.524393586343227,within,sub-1025,kid
299,boundary,0.5858414240593779,shared,sub-1025,kid
300,within,1.5449389648096856,within,sub-1027,kid
301,boundary,0.6926059155709012,unique,sub-1027,kid
302,within,1.3256550313331563,within,sub-1027,kid
303,boundary,0.2361922198643498,unique,sub-1027,kid
304,within,0.8850226074576693,within,sub-1027,kid
305,boundary,0.9580076713449371,shared,sub-1027,kid
306,within,0.10324234085373629,within,sub-1027,kid
307,boundary,0.568219376791999,unique,sub-1027,kid
308,within,0.0814891490953914,within,sub-1027,kid
309,boundary,0.5696292842288603,unique,sub-1027,kid
310,within,0.38338942027569656,within,sub-1027,kid
311,boundary,0.17349005049530852,shared,sub-1027,kid
312,within,0.9615970594363877,within,sub-1027,kid
313,boundary,1.6548998889865316,unique,sub-1027,kid
314,within,1.0601711017993651,within,sub-1027,kid
315,boundary,0.30560306557467753,shared,sub-1027,kid
316,within,0.9277194516430364,within,sub-1027,kid
317,boundary,0.9933112334419629,unique,sub-1027,kid
318,within,0.8528507232287577,within,sub-1027,kid
319,boundary,0.7281626892320844,shared,sub-1027,kid
320,within,0.7931813097844004,within,sub-1028,kid
321,boundary,0.47304654366374466,unique,sub-1028,kid
322,within,0.8408721875588003,within,sub-1028,kid
323,boundary,0.5338467869191019,unique,sub-1028,kid
324,within,0.6086988358261545,within,sub-1028,kid
325,boundary,0.4359534276675062,shared,sub-1028,kid
326,within,0.32039048885231636,within,sub-1028,kid
327,boundary,0.508081067702163,unique,sub-1028,kid
328,within,1.2724546944091837,within,sub-1028,kid
329,boundary,1.0999770881132072,unique,sub-1028,kid
330,within,0.7527264006529792,within,sub-1028,kid
331,boundary,0.7597349834461193,shared,sub-1028,kid
332,within,0.32263877502397753,within,sub-1028,kid
333,boundary,1.1047751426849746,unique,sub-1028,kid
334,within,0.8995798384964959,within,sub-1028,kid
335,boundary,0.2799779436163189,shared,sub-1028,kid
336,within,1.388587173009695,within,sub-1028,kid
337,boundary,0.956977823606809,unique,sub-1028,kid
338,within,0.3701117307463926,within,sub-1028,kid
339,boundary,0.531562508890445,shared,sub-1028,kid
340,within,0.5789504123806177,within,sub-1029,kid
341,boundary,0.47097850691644694,unique,sub-1029,kid
342,within,0.47417812319684294,within,sub-1029,kid
343,boundary,0.574131405094328,unique,sub-1029,kid
344,within,0.23699344510602016,within,sub-1029,kid
345,boundary,0.2604261372938341,shared,sub-1029,kid
346,within,0.7693271622182047,within,sub-1029,kid
347,boundary,0.18949705309205034,unique,sub-1029,kid
348,within,0.5336680261491913,within,sub-1029,kid
349,boundary,0.3602789172091668,unique,sub-1029,kid
350,within,0.3018822437025984,within,sub-1029,kid
351,boundary,0.6622702600072531,shared,sub-1029,kid
352,within,1.1344146228806262,within,sub-1029,kid
353,boundary,0.6278597517230365,unique,sub-1029,kid
354,within,1.3602888612894104,within,sub-1029,kid
355,boundary,0.772857407424575,shared,sub-1029,kid
356,within,0.7873969584793643,within,sub-1029,kid
357,boundary,0.5653894499150329,unique,sub-1029,kid
358,within,0.2759058656617368,within,sub-1029,kid
359,boundary,0.6842332946276898,shared,sub-1029,kid
360,within,0.5425470478287246,within,sub-1031,kid
361,boundary,0.9475434381757262,unique,sub-1031,kid
362,within,0.17980885205395702,within,sub-1031,kid
363,boundary,0.15444805938271433,unique,sub-1031,kid
364,within,0.31751447979226255,within,sub-1031,kid
365,boundary,0.9865121993310916,shared,sub-1031,kid
366,within,1.0785885003821545,within,sub-1031,kid
367,boundary,0.23851153326330865,unique,sub-1031,kid
368,within,0.22349392885667152,within,sub-1031,kid
369,boundary,1.5570195537340705,unique,sub-1031,kid
370,within,0.2841721769038269,within,sub-1031,kid
371,boundary,1.2152377833989494,shared,sub-1031,kid
372,within,0.555535507816175,within,sub-1031,kid
373,boundary,1.590446138048983,unique,sub-1031,kid
374,within,0.9593692152940045,within,sub-1031,kid
375,boundary,1.0722554383621306,shared,sub-1031,kid
376,within,0.4301935739057471,within,sub-1031,kid
377,boundary,0.3659070943731184,unique,sub-1031,kid
378,within,1.0893718997920643,within,sub-1031,kid
379,boundary,0.07066214737062926,shared,sub-1031,kid
380,within,0.22315362978166042,within,sub-1032,kid
381,boundary,1.1963046804873352,unique,sub-1032,kid
382,within,1.1723595278510586,within,sub-1032,kid
383,boundary,0.6078150697228988,unique,sub-1032,kid
384,within,0.6070150205549781,within,sub-1032,kid
385,boundary,1.1755911299900141,shared,sub-1032,kid
386,within,0.8553748114732167,within,sub-1032,kid
387,boundary,0.6212590769454889,unique,sub-1032,kid
388,within,1.1560933637751176,within,sub-1032,kid
389,boundary,1.0344308484036768,unique,sub-1032,kid
390,within,0.9507452376240227,within,sub-1032,kid
391,boundary,0.9591437075652591,shared,sub-1032,kid
392,within,1.1176914046231123,within,sub-1032,kid
393,boundary,1.253141086039578,unique,sub-1032,kid
394,within,0.5917730817787596,within,sub-1032,kid
395,boundary,0.6251601524305812,shared,sub-1032,kid
396,within,0.8393519629516707,within,sub-1032,kid
397,boundary,0.6528789748854922,unique,sub-1032,kid
398,within,0.47736923971827616,within,sub-1032,kid
399,boundary,1.021724750089871,shared,sub-1032,kid
400,within,0.6931301070142762,within,sub-1033,kid
401,boundary,0.44987181433346746,unique,sub-1033,kid
402,within,0.5676917812901987,within,sub-1033,kid
403,boundary,0.6954412876775015,unique,sub-1033,kid
404,within,0.6837375328347329,within,sub-1033,kid
405,boundary,0.5463248543672029,shared,sub-1033,kid
406,within,0.5615162831222323,within,sub-1033,kid
407,boundary,1.161412117793448,unique,sub-1033,kid
408,within,1.1056268128204279,within,sub-1033,kid
409,boundary,0.24071685013633026,unique,sub-1033,kid
410,within,0.3385934582973824,within,sub-1033,kid
411,boundary,1.1115001438685517,shared,sub-1033,kid
412,within,1.0426328073947952,within,sub-1033,kid
413,boundary,0.5647711931919751,unique,sub-1033,kid
414,within,0.5109324184636144,within,sub-1033,kid
415,boundary,1.0611641452061906,shared,sub-1033,kid
416,within,0.5728622125060066,within,sub-1033,kid
417,boundary,0.7882402816153311,unique,sub-1033,kid
418,within,0.7998354267428875,within,sub-1033,kid
419,boundary,0.11560697315004709,shared,sub-1033,kid
420,within,0.18939571906223107,within,sub-1034,kid
421,boundary,0.5461326901836256,unique,sub-1034,kid
422,within,0.8624866811387436,within,sub-1034,kid
423,boundary,0.42623551987274566,unique,sub-1034,kid
424,within,1.1688001908308552,within,sub-1034,kid
425,boundary,0.8659951398115724,shared,sub-1034,kid
426,within,0.5501862278582315,within,sub-1034,kid
427,boundary,0.4152308450618658,unique,sub-1034,kid
428,within,1.2235488298913824,within,sub-1034,kid
429,boundary,0.8375291176693587,unique,sub-1034,kid
